customer id,age,age group,gender,income/month,account balance,loyalty score,education level,products owned,type of campaign(s),duration of campaign(s) (days),total ad spend,product type advertised,prev campaign success,product cost,has customer bought product,fb impressions,fb clicks,insta impressions,insta clicks,tw impressions,tw clicks,total clicks,total impressions,CTR,uses internet banking,has_loan,total_withdrawals,total_deposits,transaction_count,Facebook,Twitter,Instagram,Email
17329,54,50-59,1,10300.3,33127.7,581.3536088,0,[],"['Twitter', 'Instagram', 'Email']",15,366.8187948,A,No,100,0,68,5,69,2,67,4,11,204,0.054,0,0,639.7801538,722.8507006,10,1,1,1,1
17330,35,30-39,0,8235.63,22351.05,253.4534677,2,[],"['Facebook', 'Email']",15,769.0213708,E,Yes,500,1,112,12,83,13,110,23,48,305,0.157,1,0,1159.655368,808.9413229,4,1,1,1,1
17331,56,50-59,0,9641.15,31741.07,252.465471,1,['W'],"['Facebook', 'Twitter', 'Email']",15,280.4176808,C,Yes,300,0,38,2,49,4,56,3,9,143,0.063,1,0,444.4726956,428.6872452,11,1,1,1,1
17332,48,40-49,0,8859.98,22830.97,232.7517326,1,[],"['Twitter', 'Email']",15,628.2707158,C,No,300,0,88,4,56,4,67,7,15,211,0.071,1,0,639.7149113,367.863592,8,1,1,1,0
17333,34,30-39,0,7055.01,18268.13,194.0415117,1,"['Y', 'Z']","['Twitter', 'Email']",15,813.9958003,E,No,500,0,103,16,142,30,135,7,53,380,0.139,0,0,766.6017312,693.4359483,4,1,1,1,1
17334,29,20-29,1,7447.33,16108.46,506.097294,3,[],"['Twitter', 'Instagram', 'Email']",15,324.4378704,D,No,400,0,146,26,148,5,166,17,48,460,0.104,1,1,849.6436919,969.7885265,2,1,1,1,0
17335,31,30-39,1,6825.08,13199.73,545.4583777,0,"['W', 'Y']",['Instagram'],15,227.585215,D,Yes,400,0,136,26,104,10,111,13,49,351,0.14,0,0,859.8654356,863.8423425,3,1,1,1,1
17336,58,50-59,1,10066.64,29373.48,422.5302469,1,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,665.7244449,C,No,300,1,35,2,59,2,54,1,5,148,0.034,0,0,499.0845399,417.3915658,11,1,1,1,1
17337,26,20-29,0,5699.05,16892.6,221.7956409,1,"['Z', 'X', 'Y']","['Facebook', 'Twitter']",15,586.0938179,E,No,500,0,101,16,135,5,130,4,25,366,0.068,1,0,669.806211,629.8999314,2,1,1,1,1
17338,33,30-39,1,7144.06,16885.2,626.6512853,2,"['Y', 'X', 'Z']",['Twitter'],15,754.4763121,A,Yes,100,0,147,29,86,4,120,16,49,353,0.139,1,0,638.8837199,694.6488294,4,1,1,1,0
17339,50,40-49,0,9278.73,25267.27,185.2313785,0,"['Z', 'Y']","['Facebook', 'Twitter', 'Instagram']",15,885.9168059,A,Yes,100,0,53,5,92,2,91,3,10,236,0.042,0,0,521.3110758,796.5911578,9,1,1,1,0
17340,49,40-49,0,9361.59,25464.91,358.4373598,0,[],"['Facebook', 'Twitter', 'Instagram']",15,284.8074995,D,Yes,400,0,63,3,90,5,83,11,19,236,0.081,0,0,748.4093917,896.993817,8,1,1,1,1
17341,23,20-29,1,5866.08,10756.52,473.9570103,0,"['Z', 'X']",['Facebook'],15,705.9171115,D,Yes,400,0,151,17,109,22,160,25,64,420,0.152,0,0,794.3075337,719.9125103,2,1,1,1,0
17342,55,50-59,1,10155.66,29983.04,719.8913972,0,[],"['Instagram', 'Twitter', 'Facebook', 'Email']",15,480.4383847,D,No,400,1,72,8,56,2,67,0,10,195,0.051,0,0,542.002609,622.8535825,10,1,0,1,0
17343,21,20-29,0,4910.33,6807.73,13.36216962,1,"['Y', 'W', 'X']","['Instagram', 'Twitter', 'Facebook']",15,758.4701482,C,No,300,0,155,0,120,15,167,15,30,442,0.068,0,0,637.2562391,676.0602118,2,0,1,1,1
17344,51,50-59,1,10621.04,30630.7,375.2829501,1,"['X', 'Y', 'Z', 'W']",['Twitter'],15,217.6527911,A,Yes,100,0,70,2,81,8,90,8,18,241,0.075,0,0,636.0578182,683.4413023,9,1,1,1,1
17345,51,50-59,0,8997.93,25466.21,147.1471856,0,"['X', 'Z', 'Y', 'W']","['Twitter', 'Facebook']",15,343.2494499,E,No,500,0,63,2,62,2,60,8,12,185,0.065,0,0,600.3695002,703.5239293,9,1,1,1,0
17346,34,30-39,1,7812.52,20150.57,467.1666018,1,"['Z', 'Y', 'X', 'W']","['Facebook', 'Email']",15,280.6400704,A,No,100,0,76,5,123,11,79,6,22,278,0.079,0,1,971.097975,792.8698427,4,1,1,1,1
17347,67,60-69,1,12042.07,37709.38,656.6171753,2,"['Y', 'W', 'Z']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,856.1166993,B,Yes,200,0,20,0,19,1,30,1,2,69,0.029,0,1,95.3539526,244.7681786,14,0,1,1,0
17348,53,50-59,1,10935.74,31288.36,562.5746654,0,['W'],"['Twitter', 'Instagram', 'Email']",15,566.6141528,D,No,400,0,82,6,71,4,58,1,11,211,0.052,0,0,697.4047879,922.5167836,10,1,1,1,1
17349,24,20-29,1,6752.74,11379.99,423.7527536,0,"['Y', 'X']","['Twitter', 'Instagram']",15,214.3407414,E,No,500,0,142,37,101,8,187,17,62,430,0.144,0,1,862.7264106,782.7449445,2,1,1,1,0
17350,63,60-69,1,11266.13,33446.15,627.8764821,1,"['X', 'Y']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,841.0243248,A,Yes,100,0,34,1,45,0,43,0,1,122,0.008,0,0,269.3460796,306.9738828,13,1,0,0,0
17351,67,60-69,1,11733.34,36808.12,622.7607812,1,"['W', 'Z', 'X', 'Y']",['Facebook'],15,790.6999081,A,Yes,100,0,24,1,29,0,19,1,2,72,0.028,1,0,0,138.7573755,14,1,1,0,0
17352,50,40-49,1,10835.62,32838.77,684.4067055,1,['W'],"['Twitter', 'Instagram']",15,461.8659723,C,Yes,300,0,57,6,58,1,93,2,9,208,0.043,1,0,791.3967998,752.5330449,9,1,1,1,0
17353,65,60-69,0,10903.38,33907.45,139.6419089,0,"['Y', 'X']","['Instagram', 'Twitter']",15,702.2789237,D,Yes,400,0,25,1,37,1,32,0,2,94,0.021,0,1,287.6075281,310.8435984,13,1,0,1,1
17354,38,30-39,0,8161.96,18751.11,109.990072,0,"['X', 'Y']","['Instagram', 'Email']",15,406.7554582,A,No,100,0,106,5,80,1,76,8,14,262,0.053,0,0,942.6693383,826.2690375,5,1,1,1,1
17355,30,30-39,1,6891.48,16362.9,417.3129706,0,[],"['Instagram', 'Facebook', 'Email']",15,201.6543017,D,No,400,0,144,22,86,3,93,0,25,323,0.077,0,0,807.2827929,742.2011999,3,1,0,1,0
17356,26,20-29,0,6186.32,13423.27,25.10893645,0,['W'],['Twitter'],15,501.8854653,C,Yes,300,0,115,25,165,37,151,7,69,431,0.16,0,0,801.7528667,816.1533265,2,1,1,1,1
17357,63,60-69,0,10870.8,32156.23,401.1035937,1,"['Y', 'X']","['Facebook', 'Twitter', 'Email']",15,497.3770469,A,No,100,0,38,2,43,2,37,1,5,118,0.042,0,0,225.7133688,396.3318063,13,1,1,1,1
17358,30,30-39,0,5525.39,11445.1,297.9864876,0,[],"['Facebook', 'Email']",15,454.4516189,E,Yes,500,0,163,15,105,19,130,26,60,398,0.151,0,0,443.6623947,527.641496,3,1,1,1,1
17359,64,60-69,0,12011.03,35549.77,412.5813023,0,[],"['Twitter', 'Instagram', 'Email']",15,706.276141,B,No,200,0,21,0,41,2,23,1,3,85,0.035,0,0,281.9374819,202.786928,13,0,1,1,0
17360,56,50-59,0,10479.72,31387.35,460.243362,2,"['X', 'W', 'Z', 'Y']",['Twitter'],15,303.5973388,B,Yes,200,0,43,2,69,6,44,0,8,156,0.051,1,0,543.9294332,547.5883863,11,1,0,1,0
17361,54,50-59,0,10360.04,31139.91,278.9270519,0,"['Z', 'Y', 'W']",['Instagram'],15,815.4806778,D,Yes,400,0,49,5,66,4,65,3,12,180,0.067,0,1,632.0097415,714.1928093,10,1,1,1,0
17362,56,50-59,0,10567.67,32658.53,275.9254239,1,"['X', 'Y', 'W', 'Z']","['Facebook', 'Instagram']",15,417.6487964,E,Yes,500,0,68,7,46,3,70,3,13,184,0.071,1,0,579.0429535,449.4951483,11,1,1,1,1
17363,26,20-29,1,6028.28,14454.57,555.4275533,1,"['W', 'X']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,832.3962879,C,Yes,300,0,177,7,177,48,151,32,87,505,0.172,0,0,794.5075851,640.6750607,2,1,1,1,0
17364,61,60-69,1,10698.37,34342.61,512.5236557,1,"['Y', 'Z', 'W']",['Twitter'],15,746.2543764,C,Yes,300,0,26,0,41,2,27,1,3,94,0.032,0,0,441.0736649,451.5289031,12,0,1,1,1
17365,23,20-29,1,5226.81,11511.2,517.7203021,1,"['Z', 'W', 'X', 'Y']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,776.6965401,A,No,100,0,134,34,146,30,185,31,95,465,0.204,0,0,708.2921834,566.0344077,2,1,1,1,1
17366,58,50-59,1,10019.87,29549.26,622.4216742,0,[],"['Twitter', 'Facebook', 'Instagram', 'Email']",15,774.1477465,A,Yes,100,0,45,1,55,2,46,4,7,146,0.048,0,0,375.6293534,448.3388641,11,1,1,1,1
17367,50,40-49,1,9034.42,26894.2,682.1537948,0,[],"['Facebook', 'Email']",15,709.0137311,E,No,500,0,78,2,61,1,69,1,4,208,0.019,0,0,808.456239,551.0465305,9,1,1,1,0
17368,28,20-29,0,5200.66,9196.54,21.23725333,3,"['Z', 'Y', 'X', 'W']","['Twitter', 'Instagram', 'Facebook']",15,348.5988208,D,Yes,400,0,90,3,99,4,146,2,9,335,0.027,1,0,349.7227671,309.403903,2,1,1,1,1
17369,44,40-49,0,9430.99,28133.3,493.3957027,0,"['X', 'Z', 'Y']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,743.0994215,D,No,400,0,64,5,111,3,111,3,11,286,0.038,0,0,694.2859118,839.940358,7,1,1,1,1
17370,53,50-59,1,9510.01,29438.11,549.2239303,2,['W'],"['Instagram', 'Facebook']",15,854.5608563,D,Yes,400,0,44,4,81,0,66,7,11,191,0.058,1,1,601.0588486,475.2248226,10,1,1,0,0
17371,26,20-29,1,6270.27,14887.85,393.6832731,1,[],"['Instagram', 'Twitter', 'Facebook']",15,858.4164789,E,No,500,0,113,3,157,37,111,30,70,381,0.184,1,0,678.5253206,819.0471645,2,1,1,1,1
17372,41,40-49,0,8950.77,22893.85,295.6803455,0,"['X', 'Y', 'W', 'Z']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,777.8375033,B,Yes,200,0,115,8,97,6,121,13,27,333,0.081,0,0,929.6352186,762.1485008,6,1,1,1,1
17373,42,40-49,0,7875.78,20128.3,248.6646151,2,[],"['Twitter', 'Instagram', 'Facebook']",15,573.7707388,D,No,400,0,103,4,68,11,109,15,30,280,0.107,0,0,825.4410985,693.7094235,7,1,1,1,0
17374,43,40-49,0,8177.58,23357.13,109.5405246,1,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,850.1664331,A,No,100,0,110,18,109,15,83,13,46,302,0.152,0,0,704.5213376,744.24279,7,1,1,1,0
17375,41,40-49,1,7378.98,17325.14,578.3482026,2,['W'],"['Twitter', 'Facebook', 'Instagram', 'Email']",15,719.0312709,D,Yes,400,0,77,7,116,14,85,7,28,278,0.101,1,0,602.4080401,557.2359674,6,1,1,1,0
17376,69,60-69,1,12606.86,40309.82,702.9581389,2,"['W', 'Z', 'Y']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,682.1040185,D,No,400,0,18,1,21,1,18,0,2,57,0.035,0,0,168.0622504,23.63203068,15,1,0,1,0
17377,29,20-29,0,6461.25,12888.8,104.594828,1,"['W', 'Y', 'Z', 'X']","['Instagram', 'Twitter']",15,641.7076442,D,No,400,0,111,12,159,22,124,24,58,394,0.147,1,0,640.1883634,663.2768521,2,1,1,1,1
17378,47,40-49,1,8653.09,26871,561.9707018,0,"['Y', 'X']","['Facebook', 'Instagram']",15,277.6402683,C,No,300,0,75,6,72,5,83,1,12,230,0.052,0,0,732.0764055,764.3319609,8,1,1,1,0
17379,23,20-29,1,5362.6,8732.17,306.8204819,2,"['X', 'Z', 'W', 'Y']","['Facebook', 'Email']",15,432.3908274,C,No,300,0,103,11,178,35,183,49,95,464,0.205,1,0,532.1911827,601.0772166,2,1,1,1,0
17380,26,20-29,0,6332,14796.44,242.5635318,0,"['Z', 'X', 'Y', 'W']","['Instagram', 'Facebook', 'Twitter']",15,601.29037,E,Yes,500,0,101,13,159,21,146,19,53,406,0.131,0,1,643.9495384,805.8106188,2,1,1,1,1
17381,31,30-39,1,6228.75,12933.62,507.400326,0,"['X', 'Y', 'W', 'Z']","['Twitter', 'Instagram']",15,469.8667691,C,Yes,300,0,115,9,83,9,154,8,26,352,0.074,0,0,697.5559575,683.9683138,3,1,1,1,1
17382,61,60-69,0,11566.69,33472.05,303.0420122,0,[],"['Twitter', 'Facebook', 'Instagram', 'Email']",15,513.7914942,B,No,200,1,28,1,45,3,31,2,6,104,0.058,0,0,358.72432,334.6116611,12,1,1,1,1
17383,26,20-29,0,4670.21,8100.9,147.7167055,0,"['W', 'Y', 'X', 'Z']","['Twitter', 'Facebook']",15,309.554079,B,No,200,0,103,12,168,39,136,6,57,407,0.14,0,0,319.0763571,327.1279411,2,1,1,1,1
17384,39,30-39,1,8064.09,21338.97,327.9397872,2,"['Y', 'X']","['Twitter', 'Facebook']",15,491.3256577,E,No,500,0,131,3,128,1,104,0,4,363,0.011,0,0,752.8276702,739.0441493,6,1,0,1,0
17385,57,50-59,1,11670.59,34070.08,645.5537419,1,['Z'],"['Facebook', 'Twitter']",15,592.9375567,D,No,400,0,58,3,41,1,58,2,6,157,0.038,0,0,712.7537693,293.5917598,11,1,1,1,0
17386,54,50-59,1,10160.33,29252.42,619.9934114,0,"['Z', 'W']",['Twitter'],15,861.8845754,D,Yes,400,0,57,0,58,2,61,2,4,176,0.023,0,0,594.8258027,634.0758593,10,0,1,1,0
17387,22,20-29,1,4983.73,6636.46,575.9365427,2,['Z'],"['Instagram', 'Facebook', 'Email']",15,287.3377763,E,Yes,500,0,145,14,98,5,158,19,38,401,0.095,0,1,448.0555095,443.4864247,2,1,1,1,1
17388,63,60-69,0,11494.52,34166.33,254.984511,1,[],['Twitter'],15,543.6769586,E,Yes,500,0,40,1,39,1,38,1,3,117,0.026,1,0,300.6687402,291.3521439,13,1,1,1,0
17389,64,60-69,1,13026.03,40798.66,472.0153173,1,"['Y', 'Z', 'W']","['Twitter', 'Instagram']",15,519.8434697,C,No,300,0,38,0,31,0,23,0,0,92,0,1,0,414.7179944,268.4868309,13,0,0,0,1
17390,36,30-39,0,6918.75,18102.76,93.69070584,0,"['Y', 'X']","['Instagram', 'Facebook', 'Email']",15,868.792137,D,Yes,400,0,92,9,73,8,134,10,27,299,0.09,0,0,683.7101345,504.2502278,5,1,1,1,0
17391,56,50-59,1,11651.34,33627.91,610.5245879,1,"['Z', 'W', 'Y', 'X']","['Twitter', 'Facebook', 'Email']",15,488.8326174,C,No,300,0,43,3,38,3,68,0,6,149,0.04,0,1,523.4408177,610.0923872,11,1,0,1,0
17392,59,50-59,1,11311.6,33160.35,708.0872784,1,['W'],"['Facebook', 'Instagram', 'Email']",15,306.9380179,C,Yes,300,0,57,0,55,3,49,2,5,161,0.031,1,0,340.1722266,453.4549831,12,0,1,1,0
17393,22,20-29,1,4934.7,8203.35,368.5283261,0,[],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,271.7887324,D,Yes,400,0,115,26,153,15,121,9,50,389,0.129,0,0,376.3085499,476.1765994,2,1,1,1,0
17394,60,50-59,0,9627.18,30086.58,0,0,"['Z', 'Y']",['Twitter'],15,458.0451701,E,Yes,500,0,52,2,46,3,35,1,6,133,0.045,0,0,255.1101992,342.1622573,12,1,1,1,0
17395,67,60-69,0,11856.03,38026.33,233.6254851,0,[],"['Instagram', 'Email']",15,770.287725,E,No,500,0,16,1,27,0,30,0,1,73,0.014,0,0,171.2033648,232.6848125,14,1,0,0,1
17396,67,60-69,1,11340.87,34605.42,839.9382073,3,['X'],['Twitter'],15,628.2728427,E,Yes,500,0,22,0,29,1,18,0,1,69,0.014,1,0,112.8607077,0,14,0,0,1,0
17397,63,60-69,1,11315.07,31271.95,475.8041098,0,"['W', 'Y', 'Z']","['Instagram', 'Email']",15,441.2432177,B,No,200,0,36,2,34,2,28,1,5,98,0.051,0,0,313.9913163,229.6403454,13,1,1,1,1
17398,61,60-69,1,11134.4,32213.15,645.8060305,1,"['X', 'W', 'Z']","['Instagram', 'Facebook', 'Twitter']",15,528.3570479,A,No,100,0,39,1,36,0,37,1,2,112,0.018,0,1,481.8793812,370.685188,12,1,1,0,1
17399,35,30-39,1,7335.47,14172.04,408.1894293,1,"['W', 'Z', 'X', 'Y']","['Instagram', 'Twitter', 'Facebook']",15,842.3753259,B,No,200,0,107,13,88,9,98,14,36,293,0.123,1,0,753.1148521,928.180113,4,1,1,1,0
17400,27,20-29,0,8248.33,18145.08,339.1996081,0,"['X', 'W']","['Facebook', 'Email']",15,595.6659144,D,Yes,400,0,151,6,127,20,96,17,43,374,0.115,0,0,970.898996,1020.351077,2,1,1,1,0
17401,37,30-39,1,7007.72,17623.22,603.8409672,0,"['Z', 'X']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,822.6251781,D,Yes,400,0,115,14,86,16,84,6,36,285,0.126,0,0,625.1759742,780.2704802,5,1,1,1,0
17402,25,20-29,1,6195.33,10398.51,494.1270781,0,[],"['Facebook', 'Twitter']",15,767.6126813,C,No,300,0,165,9,129,8,112,18,35,406,0.086,0,0,805.4616172,773.1777198,2,1,1,1,0
17403,41,40-49,1,8370.96,22438.84,370.045411,0,"['X', 'W']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,396.2490278,B,No,200,0,81,12,95,17,105,17,46,281,0.164,0,0,534.2294132,805.0748933,6,1,1,1,1
17404,46,40-49,0,9315.92,24108.02,226.4202185,1,"['Y', 'Z', 'X', 'W']","['Instagram', 'Twitter']",15,610.6397936,D,No,400,0,78,10,77,3,57,7,20,212,0.094,0,1,853.3126846,763.7358548,8,1,1,1,0
17405,43,40-49,0,8993.38,28147.11,179.5528623,1,[],"['Facebook', 'Twitter', 'Instagram', 'Email']",15,294.6423051,A,Yes,100,0,80,4,90,2,92,12,18,262,0.069,0,0,636.930364,788.4038031,7,1,1,1,0
17406,57,50-59,1,10588.6,28379.91,446.316857,1,"['Y', 'W', 'Z']","['Instagram', 'Facebook', 'Email']",15,279.8625627,A,Yes,100,0,42,3,62,4,48,4,11,152,0.072,0,1,414.0675682,458.0458351,11,1,1,1,0
17407,40,40-49,0,9126.94,25900.12,69.69678847,1,[],"['Facebook', 'Email']",15,781.2759359,E,Yes,500,0,91,8,81,6,94,1,15,266,0.056,0,1,920.1059744,941.3527058,6,1,1,1,1
17408,28,20-29,1,6771.52,12475.63,299.275998,0,[],"['Instagram', 'Twitter', 'Facebook']",15,425.4992278,A,Yes,100,0,117,25,90,12,86,9,46,293,0.157,0,0,979.1452987,657.9565608,2,1,1,1,0
17409,34,30-39,0,6832.76,14440.2,214.3047589,1,"['Y', 'W', 'Z']","['Twitter', 'Facebook', 'Instagram']",15,851.7098046,C,Yes,300,0,136,23,107,4,116,24,51,359,0.142,1,0,814.6664781,697.4764415,4,1,1,1,1
17410,37,30-39,1,7524.58,16583.08,504.0865639,1,[],"['Twitter', 'Email']",15,342.5705809,B,Yes,200,0,133,12,114,3,71,14,29,318,0.091,0,1,775.185336,774.906498,5,1,1,1,0
17411,58,50-59,0,10872.87,32795.01,245.5767589,0,"['W', 'Z']","['Twitter', 'Email']",15,564.0749097,E,Yes,500,0,42,2,61,5,59,4,11,162,0.068,0,0,381.4002312,471.3251775,11,1,1,1,0
17412,41,40-49,0,9012.01,21132,152.0300506,1,"['Z', 'Y', 'W', 'X']","['Facebook', 'Instagram', 'Twitter']",15,661.6072597,C,No,300,0,63,3,75,0,91,8,11,229,0.048,0,1,955.501358,885.1935443,6,1,1,0,0
17413,51,50-59,0,8943.3,24097.59,24.8817345,0,"['W', 'Z', 'X']","['Twitter', 'Instagram', 'Email']",15,581.6594818,B,Yes,200,0,70,3,83,10,79,4,17,232,0.073,0,1,487.7924048,487.1549261,9,1,1,1,0
17414,62,60-69,0,10623.62,33534.83,257.5218125,1,"['Z', 'X', 'Y', 'W']","['Facebook', 'Instagram', 'Twitter']",15,269.7065504,E,Yes,500,1,38,0,33,1,36,1,2,107,0.019,1,1,201.6473632,338.5590368,12,0,1,1,1
17415,57,50-59,1,11026.13,31350.24,557.0550873,0,"['Z', 'X', 'Y']","['Twitter', 'Facebook', 'Instagram']",15,483.2040238,D,Yes,400,0,44,3,37,1,47,1,5,128,0.039,0,0,499.1903191,420.3159288,11,1,1,1,0
17416,48,40-49,0,9428.35,28652.39,144.6766177,0,"['Y', 'W', 'Z']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,686.7389003,B,Yes,200,0,79,2,101,5,99,15,22,279,0.079,0,0,561.4595266,710.5202861,8,1,1,1,0
17417,23,20-29,1,6590.53,11793.53,418.4236845,1,[],"['Twitter', 'Facebook', 'Email']",15,817.8511531,D,Yes,400,0,101,17,179,36,151,31,84,431,0.195,1,0,971.3436956,722.3062635,2,1,1,1,1
17418,62,60-69,1,11336.41,35918.94,608.4517399,0,"['W', 'Y']","['Instagram', 'Twitter', 'Facebook']",15,367.6320893,D,Yes,400,0,44,3,37,1,49,3,7,130,0.054,0,1,399.843726,360.0276613,12,1,1,1,0
17419,21,20-29,1,5167.68,11446.84,603.042093,0,[],"['Instagram', 'Facebook', 'Email']",15,667.598095,B,Yes,200,0,195,15,138,39,193,3,57,526,0.108,0,0,502.6399372,589.9292509,2,1,1,1,0
17420,57,50-59,1,10209.59,28272.85,781.6074474,1,"['Y', 'W']","['Facebook', 'Twitter', 'Instagram']",15,701.0795951,B,No,200,0,45,4,48,4,49,3,11,142,0.077,1,0,476.9403516,425.0447165,11,1,1,1,0
17421,69,60-69,0,11972.14,37586.39,201.9622737,1,"['X', 'Y', 'Z']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,758.0007154,C,No,300,0,12,0,19,0,21,1,1,52,0.019,0,0,0,0,0,0,1,0,1
17422,25,20-29,0,5982.54,11290.98,168.7376086,1,"['X', 'Y']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,763.306081,B,Yes,200,0,93,17,93,24,103,28,69,289,0.239,0,0,727.9765394,851.2270626,2,1,1,1,1
17423,37,30-39,1,8285.02,21950.88,552.2515743,1,[],"['Instagram', 'Twitter', 'Facebook', 'Email']",15,451.7242497,C,No,300,0,70,11,105,16,74,12,39,249,0.157,0,1,781.9612184,979.0903653,5,1,1,1,1
17424,37,30-39,0,7285.65,16453.29,0,3,"['Y', 'X', 'W']","['Twitter', 'Instagram', 'Email']",15,425.7074517,E,Yes,500,0,137,9,123,7,110,8,24,370,0.065,1,1,783.7677089,887.615473,5,1,1,1,1
17425,46,40-49,0,9566.06,25999.6,218.8145991,1,"['X', 'W']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,569.8213916,E,No,500,0,92,4,99,10,85,2,16,276,0.058,0,1,878.9716875,854.8189561,8,1,1,1,0
17426,36,30-39,0,7731.51,20031.63,168.1373154,0,"['X', 'Z', 'Y']","['Twitter', 'Facebook', 'Instagram']",15,708.1671904,C,Yes,300,0,138,30,86,7,73,2,39,297,0.131,0,0,846.1121671,771.3937732,5,1,1,1,0
17427,55,50-59,1,10986.12,34426.35,712.3038779,1,"['W', 'Z']","['Instagram', 'Facebook']",15,782.6873437,C,Yes,300,0,67,3,65,0,66,7,10,198,0.051,0,0,801.8561571,689.2226969,10,1,1,0,0
17428,55,50-59,0,10761.05,26734.27,263.2414488,1,"['W', 'X', 'Z', 'Y']","['Twitter', 'Email']",15,347.9957192,D,Yes,400,0,66,8,40,1,58,4,13,164,0.079,0,0,584.6806014,555.7364172,10,1,1,1,0
17429,59,50-59,1,11889.47,31700.09,673.845027,2,"['Z', 'W', 'X']","['Facebook', 'Email']",15,355.7348141,B,No,200,0,48,2,33,0,54,2,4,135,0.03,1,0,549.3950519,585.471162,12,1,1,0,1
17430,28,20-29,0,6988.24,17210.46,292.8995104,1,"['Y', 'W']",['Facebook'],15,510.9551813,A,Yes,100,0,109,6,130,2,111,0,8,350,0.023,0,0,841.9082127,777.2309698,2,1,0,1,1
17431,60,50-59,0,10476.92,28657.24,263.6491216,0,[],"['Instagram', 'Twitter']",15,302.0775016,C,Yes,300,0,55,5,42,3,41,2,10,138,0.072,0,1,329.6603702,573.1302417,12,1,1,1,0
17432,53,50-59,1,9573.23,30937.05,682.5445414,3,['X'],"['Instagram', 'Email']",15,201.6829016,E,Yes,500,0,77,7,60,2,59,6,15,196,0.077,1,0,615.2631917,367.5646162,10,1,1,1,0
17433,70,60-69,0,13007.37,41272.03,395.1558413,0,"['Y', 'W']","['Facebook', 'Twitter', 'Instagram']",15,350.6547503,D,Yes,400,0,11,0,13,0,11,0,0,35,0,0,1,75.93760897,0,15,0,0,0,0
17434,43,40-49,1,9716.41,28519.75,508.4463863,1,['Z'],"['Facebook', 'Twitter', 'Email']",15,635.9863873,E,Yes,500,0,89,15,85,12,105,15,42,279,0.151,0,0,879.3516059,963.9550204,7,1,1,1,1
17435,62,60-69,1,11294.86,32677.72,600.0137716,1,"['W', 'X', 'Y']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,389.0272494,D,No,400,0,36,0,39,2,28,2,4,103,0.039,0,0,364.6252701,218.7352619,12,0,1,1,1
17436,62,60-69,0,10701.61,33615.4,276.4930053,0,[],"['Instagram', 'Facebook', 'Twitter']",15,695.2511776,C,Yes,300,0,28,1,47,1,47,0,2,122,0.016,0,0,221.6845825,261.2019449,12,1,0,1,1
17437,39,30-39,0,8110.56,21235.88,317.2582594,0,[],"['Twitter', 'Instagram']",15,783.0662818,B,No,200,0,89,1,130,4,118,21,26,337,0.077,0,0,801.8153213,915.4962595,6,1,1,1,0
17438,52,50-59,0,9986.65,30927.26,89.73093101,1,[],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,713.9015809,C,Yes,300,0,51,0,65,6,81,3,9,197,0.046,0,0,378.4656234,907.7369837,9,0,1,1,0
17439,59,50-59,1,11172.96,32856.35,680.022653,0,"['Y', 'Z']","['Twitter', 'Instagram', 'Facebook', 'Email']",15,331.2689294,B,Yes,200,0,39,1,39,1,58,2,4,136,0.029,0,0,591.4972678,423.68914,12,1,1,1,1
17440,30,30-39,0,5345.29,13099.79,243.425178,1,['Y'],"['Instagram', 'Email']",15,546.2069208,D,No,400,0,129,16,93,14,84,18,48,306,0.157,1,0,596.777783,476.523882,3,1,1,1,1
17441,42,40-49,1,9537.67,28715.66,472.2760801,2,"['Z', 'Y', 'W']","['Twitter', 'Email']",15,550.0448137,E,No,500,0,60,11,69,7,104,15,33,233,0.142,1,0,1080.899264,807.0825204,7,1,1,1,0
17442,51,50-59,0,10140.68,29541.86,314.7283524,2,[],"['Instagram', 'Twitter']",15,244.8765646,E,Yes,500,1,66,4,78,4,56,0,8,200,0.04,0,0,757.0039087,688.5600635,9,1,0,1,1
17443,43,40-49,1,9000.87,28457.46,362.9461779,2,"['Y', 'X', 'W', 'Z']",['Twitter'],15,347.1199915,C,No,300,0,101,6,85,4,109,0,10,295,0.034,1,1,652.4835151,836.0996819,7,1,0,1,1
17444,52,50-59,0,10813.78,33311.05,371.0892278,1,[],"['Instagram', 'Twitter', 'Facebook', 'Email']",15,414.5159089,B,Yes,200,0,50,3,71,7,74,2,12,195,0.062,0,1,830.7550115,671.4811508,9,1,1,1,1
